event_id,match_id,player_id,event_type,minute,match_date,home_team,away_team,home_score,away_score
EV00979,M00099,JO001,goal,8,2024-11-01,Brentford,Manchester City,1,4
EV00980,M00099,RA002,red_card,55,2024-11-01,Brentford,Manchester City,1,4
EV00981,M00099,EN002,assist,54,2024-11-01,Brentford,Manchester City,1,4
EV00982,M00099,JO009,substitution,33,2024-11-01,Brentford,Manchester City,1,4
EV00983,M00099,JA001,goal,35,2024-11-01,Brentford,Manchester City,1,4
EV00984,M00099,DA005,goal,82,2024-11-01,Brentford,Manchester City,1,4
EV00985,M00099,RA002,yellow_card,70,2024-11-01,Brentford,Manchester City,1,4
EV00986,M00099,PH001,assist,25,2024-11-01,Brentford,Manchester City,1,4
EV00987,M00100,EM001,goal,65,2025-01-26,Bournemouth,Luton Town,0,3
EV00988,M00100,EM001,red_card,40,2025-01-26,Bournemouth,Luton Town,0,3
EV00989,M00100,VI004,assist,66,2025-01-26,Bournemouth,Luton Town,0,3
EV00990,M00100,AB001,yellow_card,54,2025-01-26,Bournemouth,Luton Town,0,3
EV00991,M00100,MI001,assist,36,2025-01-26,Bournemouth,Luton Town,0,3
EV00992,M00100,DW001,assist,45,2025-01-26,Bournemouth,Luton Town,0,3
EV00993,M00100,LL001,assist,12,2025-01-26,Bournemouth,Luton Town,0,3
EV00994,M00100,HA003,assist,4,2025-01-26,Bournemouth,Luton Town,0,3
EV00995,M00100,TA002,red_card,79,2025-01-26,Bournemouth,Luton Town,0,3
EV00996,M00101,ST001,goal,36,2025-03-16,Leicester City,Newcastle,2,2
EV00997,M00101,DO003,substitution,67,2025-03-16,Leicester City,Newcastle,2,2
EV00998,M00101,DE003,red_card,52,2025-03-16,Leicester City,Newcastle,2,2
EV00999,M00101,AN004,assist,54,2025-03-16,Leicester City,Newcastle,2,2
EV01000,M00101,ST001,substitution,55,2025-03-16,Leicester City,Newcastle,2,2
EV01001,M00101,BR005,assist,90,2025-03-16,Leicester City,Newcastle,2,2
EV01002,M00101,DE003,red_card,74,2025-03-16,Leicester City,Newcastle,2,2
EV01003,M00101,WI003,goal,70,2025-03-16,Leicester City,Newcastle,2,2
EV01004,M00101,RIC001,assist,68,2025-03-16,Leicester City,Newcastle,2,2
EV01005,M00101,ST001,goal,73,2025-03-16,Leicester City,Newcastle,2,2
EV01006,M00102,MA003,goal,86,2024-12-12,Chelsea,West Ham,2,0
EV01007,M00102,CO001,goal,51,2024-12-12,Chelsea,West Ham,2,0
EV01008,M00102,JA007,yellow_card,22,2024-12-12,Chelsea,West Ham,2,0
EV01009,M00102,SU001,yellow_card,22,2024-12-12,Chelsea,West Ham,2,0
EV01010,M00102,SU001,substitution,9,2024-12-12,Chelsea,West Ham,2,0
EV01011,M00102,DE002,assist,68,2024-12-12,Chelsea,West Ham,2,0
EV01012,M00102,MA003,substitution,43,2024-12-12,Chelsea,West Ham,2,0
EV01013,M00102,NI001,yellow_card,43,2024-12-12,Chelsea,West Ham,2,0
EV01014,M00103,MO005,assist,53,2024-10-27,Liverpool,Brighton,1,4
EV01015,M00103,CU001,substitution,17,2024-10-27,Liverpool,Brighton,1,4
EV01016,M00103,LU001,assist,4,2024-10-27,Liverpool,Brighton,1,4
EV01017,M00103,MO001,goal,46,2024-10-27,Liverpool,Brighton,1,4
EV01018,M00103,LU001,goal,36,2024-10-27,Liverpool,Brighton,1,4
EV01019,M00103,RO004,assist,45,2024-10-27,Liverpool,Brighton,1,4
EV01020,M00103,RY001,substitution,75,2024-10-27,Liverpool,Brighton,1,4
EV01021,M00103,DO001,assist,43,2024-10-27,Liverpool,Brighton,1,4
EV01022,M00103,RY001,assist,50,2024-10-27,Liverpool,Brighton,1,4
EV01023,M00103,WE001,goal,53,2024-10-27,Liverpool,Brighton,1,4
EV01024,M00104,SO001,yellow_card,89,2024-12-30,Tottenham,West Ham,1,1
EV01025,M00104,DA002,goal,76,2024-12-30,Tottenham,West Ham,1,1
EV01026,M00104,BR002,substitution,59,2024-12-30,Tottenham,West Ham,1,1
EV01027,M00104,DA002,goal,72,2024-12-30,Tottenham,West Ham,1,1
EV01028,M00104,SO001,red_card,45,2024-12-30,Tottenham,West Ham,1,1
EV01029,M00104,SO001,goal,73,2024-12-30,Tottenham,West Ham,1,1
EV01030,M00104,DA003,red_card,6,2024-12-30,Tottenham,West Ham,1,1
EV01031,M00104,PA004,goal,78,2024-12-30,Tottenham,West Ham,1,1
EV01032,M00105,WI001,substitution,60,2024-12-07,Fulham,Brighton,1,0
EV01033,M00105,JA006,red_card,1,2024-12-07,Fulham,Brighton,1,0
EV01034,M00105,AL002,substitution,51,2024-12-07,Fulham,Brighton,1,0
EV01035,M00105,MA008,yellow_card,42,2024-12-07,Fulham,Brighton,1,0
EV01036,M00105,GO001,goal,61,2024-12-07,Fulham,Brighton,1,0
EV01037,M00105,AN003,assist,15,2024-12-07,Fulham,Brighton,1,0
EV01038,M00105,WE001,assist,45,2024-12-07,Fulham,Brighton,1,0
EV01039,M00105,HE001,goal,42,2024-12-07,Fulham,Brighton,1,0
EV01040,M00105,SI001,yellow_card,9,2024-12-07,Fulham,Brighton,1,0
EV01041,M00105,JA005,yellow_card,77,2024-12-07,Fulham,Brighton,1,0
EV01042,M00105,WE001,assist,70,2024-12-07,Fulham,Brighton,1,0
EV01043,M00105,LA001,yellow_card,56,2024-12-07,Fulham,Brighton,1,0
EV01044,M00106,JO012,red_card,10,2024-09-08,Southampton,Wolverhampton,1,3
EV01045,M00106,JU002,goal,81,2024-09-08,Southampton,Wolverhampton,1,3
EV01046,M00106,PO001,red_card,2,2024-09-08,Southampton,Wolverhampton,1,3
EV01047,M00106,JA009,goal,75,2024-09-08,Southampton,Wolverhampton,1,3
EV01048,M00106,PE003,goal,23,2024-09-08,Southampton,Wolverhampton,1,3
EV01049,M00106,SE001,red_card,62,2024-09-08,Southampton,Wolverhampton,1,3
EV01050,M00106,GA003,assist,31,2024-09-08,Southampton,Wolverhampton,1,3
EV01051,M00106,JO008,substitution,68,2024-09-08,Southampton,Wolverhampton,1,3
EV01052,M00106,CA003,yellow_card,74,2024-09-08,Southampton,Wolverhampton,1,3
EV01053,M00106,JO012,red_card,11,2024-09-08,Southampton,Wolverhampton,1,3
EV01054,M00107,JA008,goal,90,2025-04-08,Everton,Chelsea,4,2
EV01055,M00107,RI002,red_card,77,2025-04-08,Everton,Chelsea,4,2
EV01056,M00107,NI001,goal,50,2025-04-08,Everton,Chelsea,4,2
EV01057,M00107,JO007,yellow_card,79,2025-04-08,Everton,Chelsea,4,2
EV01058,M00107,EN001,yellow_card,54,2025-04-08,Everton,Chelsea,4,2
EV01059,M00107,MA003,goal,47,2025-04-08,Everton,Chelsea,4,2
EV01060,M00107,CO001,goal,84,2025-04-08,Everton,Chelsea,4,2
EV01061,M00107,MA003,yellow_card,69,2025-04-08,Everton,Chelsea,4,2
EV01062,M00107,NI002,goal,4,2025-04-08,Everton,Chelsea,4,2
EV01063,M00107,EN001,assist,59,2025-04-08,Everton,Chelsea,4,2
EV01064,M00107,MI003,assist,81,2025-04-08,Everton,Chelsea,4,2
EV01065,M00107,JO006,red_card,74,2025-04-08,Everton,Chelsea,4,2
EV01066,M00108,TR001,yellow_card,19,2024-10-01,Liverpool,Luton Town,4,0
EV01067,M00108,VI001,substitution,44,2024-10-01,Liverpool,Luton Town,4,0
EV01068,M00108,MO001,substitution,70,2024-10-01,Liverpool,Luton Town,4,0
EV01069,M00108,AN001,substitution,81,2024-10-01,Liverpool,Luton Town,4,0
EV01070,M00108,LE003,yellow_card,3,2024-10-01,Liverpool,Luton Town,4,0
EV01071,M00108,CU001,red_card,54,2024-10-01,Liverpool,Luton Town,4,0
EV01072,M00108,VI004,red_card,62,2024-10-01,Liverpool,Luton Town,4,0
EV01073,M00108,JA012,yellow_card,37,2024-10-01,Liverpool,Luton Town,4,0
EV01074,M00108,VI004,assist,21,2024-10-01,Liverpool,Luton Town,4,0
EV01075,M00109,JA004,yellow_card,82,2025-05-24,Aston Villa,Southampton,4,3
EV01076,M00109,CA003,goal,87,2025-05-24,Aston Villa,Southampton,4,3
EV01077,M00109,JA009,yellow_card,20,2025-05-24,Aston Villa,Southampton,4,3
EV01078,M00109,EM002,substitution,85,2025-05-24,Aston Villa,Southampton,4,3
EV01079,M00109,LE001,red_card,40,2025-05-24,Aston Villa,Southampton,4,3
EV01080,M00109,HA002,assist,65,2025-05-24,Aston Villa,Southampton,4,3
EV01081,M00109,KO001,substitution,43,2025-05-24,Aston Villa,Southampton,4,3
EV01082,M00109,LE001,goal,6,2025-05-24,Aston Villa,Southampton,4,3
EV01083,M00110,MI003,goal,16,2024-10-11,Everton,Ipswich Town,1,1
EV01084,M00110,LE002,goal,4,2024-10-11,Everton,Ipswich Town,1,1
EV01085,M00110,JO006,substitution,6,2024-10-11,Everton,Ipswich Town,1,1
EV01086,M00110,KI001,yellow_card,67,2024-10-11,Everton,Ipswich Town,1,1
EV01087,M00110,HU001,red_card,16,2024-10-11,Everton,Ipswich Town,1,1
EV01088,M00110,Wal001,yellow_card,19,2024-10-11,Everton,Ipswich Town,1,1
EV01089,M00110,JO006,substitution,12,2024-10-11,Everton,Ipswich Town,1,1
EV01090,M00110,AL004,red_card,50,2024-10-11,Everton,Ipswich Town,1,1
EV01091,M00111,DO002,red_card,71,2024-10-31,Bournemouth,Leicester City,2,3
EV01092,M00111,AT001,assist,28,2024-10-31,Bournemouth,Leicester City,2,3
EV01093,M00111,JA003,assist,36,2024-10-31,Bournemouth,Leicester City,2,3
EV01094,M00111,CO002,assist,59,2024-10-31,Bournemouth,Leicester City,2,3
EV01095,M00111,CO002,goal,74,2024-10-31,Bournemouth,Leicester City,2,3
EV01096,M00111,RIC001,red_card,75,2024-10-31,Bournemouth,Leicester City,2,3
EV01097,M00111,TA002,substitution,21,2024-10-31,Bournemouth,Leicester City,2,3
EV01098,M00111,HU002,red_card,5,2024-10-31,Bournemouth,Leicester City,2,3
EV01099,M00111,ST001,yellow_card,57,2024-10-31,Bournemouth,Leicester City,2,3
EV01100,M00111,TA002,goal,5,2024-10-31,Bournemouth,Leicester City,2,3
EV01101,M00111,EM001,red_card,76,2024-10-31,Bournemouth,Leicester City,2,3
EV01102,M00112,TA004,substitution,22,2025-04-29,Luton Town,Chelsea,1,4
EV01103,M00112,JS001,yellow_card,65,2025-04-29,Luton Town,Chelsea,1,4
EV01104,M00112,LE003,red_card,15,2025-04-29,Luton Town,Chelsea,1,4
EV01105,M00112,JS001,yellow_card,43,2025-04-29,Luton Town,Chelsea,1,4
EV01106,M00112,TA004,substitution,39,2025-04-29,Luton Town,Chelsea,1,4
EV01107,M00112,MA003,goal,39,2025-04-29,Luton Town,Chelsea,1,4
EV01108,M00112,BE002,yellow_card,28,2025-04-29,Luton Town,Chelsea,1,4
EV01109,M00112,JS001,goal,18,2025-04-29,Luton Town,Chelsea,1,4
EV01110,M00112,TA004,assist,75,2025-04-29,Luton Town,Chelsea,1,4
EV01111,M00113,VI002,goal,75,2024-09-05,Tottenham,Wolverhampton,0,0
EV01112,M00113,SA001,red_card,23,2024-09-05,Tottenham,Wolverhampton,0,0
EV01113,M00113,VI002,yellow_card,17,2024-09-05,Tottenham,Wolverhampton,0,0
EV01114,M00113,MA004,assist,8,2024-09-05,Tottenham,Wolverhampton,0,0
EV01115,M00113,RA003,assist,73,2024-09-05,Tottenham,Wolverhampton,0,0
EV01116,M00113,MA004,goal,58,2024-09-05,Tottenham,Wolverhampton,0,0
EV01117,M00113,SO001,red_card,24,2024-09-05,Tottenham,Wolverhampton,0,0
EV01118,M00113,RA003,red_card,42,2024-09-05,Tottenham,Wolverhampton,0,0
EV01119,M00113,RI001,substitution,7,2024-09-05,Tottenham,Wolverhampton,0,0
EV01120,M00113,MA004,yellow_card,41,2024-09-05,Tottenham,Wolverhampton,0,0
EV01121,M00113,SO001,yellow_card,56,2024-09-05,Tottenham,Wolverhampton,0,0
EV01122,M00114,BR002,red_card,79,2024-11-07,Tottenham,Wolverhampton,3,3
EV01123,M00114,PA001,substitution,58,2024-11-07,Tottenham,Wolverhampton,3,3
EV01124,M00114,SE001,yellow_card,22,2024-11-07,Tottenham,Wolverhampton,3,3
EV01125,M00114,JO012,assist,21,2024-11-07,Tottenham,Wolverhampton,3,3
EV01126,M00114,YO001,goal,67,2024-11-07,Tottenham,Wolverhampton,3,3
EV01127,M00114,MA004,substitution,83,2024-11-07,Tottenham,Wolverhampton,3,3
EV01128,M00114,SO001,substitution,66,2024-11-07,Tottenham,Wolverhampton,3,3
EV01129,M00114,DA002,goal,37,2024-11-07,Tottenham,Wolverhampton,3,3
EV01130,M00114,RI001,substitution,86,2024-11-07,Tottenham,Wolverhampton,3,3
EV01131,M00114,LO001,red_card,35,2024-11-07,Tottenham,Wolverhampton,3,3
EV01132,M00114,PI001,yellow_card,66,2024-11-07,Tottenham,Wolverhampton,3,3
EV01133,M00114,SO001,red_card,29,2024-11-07,Tottenham,Wolverhampton,3,3
EV01134,M00115,PE004,goal,15,2025-01-31,Crystal Palace,Wolverhampton,0,3
EV01135,M00115,ED002,goal,37,2025-01-31,Crystal Palace,Wolverhampton,0,3
EV01136,M00115,JE001,yellow_card,20,2025-01-31,Crystal Palace,Wolverhampton,0,3
EV01137,M00115,CA005,assist,73,2025-01-31,Crystal Palace,Wolverhampton,0,3
EV01138,M00115,PO001,goal,14,2025-01-31,Crystal Palace,Wolverhampton,0,3
EV01139,M00115,JO012,assist,54,2025-01-31,Crystal Palace,Wolverhampton,0,3
EV01140,M00115,ED002,substitution,1,2025-01-31,Crystal Palace,Wolverhampton,0,3
EV01141,M00115,JO010,substitution,69,2025-01-31,Crystal Palace,Wolverhampton,0,3
EV01142,M00116,CU001,goal,46,2025-02-16,Fulham,Liverpool,3,3
EV01143,M00116,BE003,yellow_card,73,2025-02-16,Fulham,Liverpool,3,3
EV01144,M00116,MO001,red_card,28,2025-02-16,Fulham,Liverpool,3,3
EV01145,M00116,WI001,red_card,16,2025-02-16,Fulham,Liverpool,3,3
EV01146,M00116,RA001,yellow_card,11,2025-02-16,Fulham,Liverpool,3,3
EV01147,M00116,LA001,substitution,86,2025-02-16,Fulham,Liverpool,3,3
EV01148,M00116,HE001,substitution,63,2025-02-16,Fulham,Liverpool,3,3
EV01149,M00116,TR001,yellow_card,36,2025-02-16,Fulham,Liverpool,3,3
EV01150,M00117,DA002,assist,61,2024-11-16,Everton,Tottenham,4,2
EV01151,M00117,DA004,substitution,58,2024-11-16,Everton,Tottenham,4,2
EV01152,M00117,PA001,red_card,18,2024-11-16,Everton,Tottenham,4,2
EV01153,M00117,RI001,assist,70,2024-11-16,Everton,Tottenham,4,2
EV01154,M00117,JO006,substitution,62,2024-11-16,Everton,Tottenham,4,2
EV01155,M00117,PE002,substitution,13,2024-11-16,Everton,Tottenham,4,2
EV01156,M00117,PA001,goal,34,2024-11-16,Everton,Tottenham,4,2
EV01157,M00117,DA004,goal,74,2024-11-16,Everton,Tottenham,4,2
EV01158,M00117,BR002,assist,81,2024-11-16,Everton,Tottenham,4,2
EV01159,M00117,DA004,substitution,31,2024-11-16,Everton,Tottenham,4,2
EV01160,M00117,CA002,goal,69,2024-11-16,Everton,Tottenham,4,2
EV01161,M00117,MI003,assist,79,2024-11-16,Everton,Tottenham,4,2
EV01162,M00118,SI001,goal,88,2024-09-18,Brighton,Southampton,4,2
EV01163,M00118,PE001,goal,57,2024-09-18,Brighton,Southampton,4,2
EV01164,M00118,TA003,assist,1,2024-09-18,Brighton,Southampton,4,2
EV01165,M00118,HA002,red_card,52,2024-09-18,Brighton,Southampton,4,2
EV01166,M00118,AI001,substitution,8,2024-09-18,Brighton,Southampton,4,2
EV01167,M00118,GA002,red_card,76,2024-09-18,Brighton,Southampton,4,2
EV01168,M00118,JA006,goal,11,2024-09-18,Brighton,Southampton,4,2
EV01169,M00118,YU001,goal,86,2024-09-18,Brighton,Southampton,4,2
EV01170,M00118,JA005,substitution,66,2024-09-18,Brighton,Southampton,4,2
EV01171,M00119,AN003,yellow_card,76,2025-02-28,Fulham,Chelsea,3,3
EV01172,M00119,NI001,red_card,20,2025-02-28,Fulham,Chelsea,3,3
EV01173,M00119,RE002,substitution,3,2025-02-28,Fulham,Chelsea,3,3
EV01174,M00119,RE001,red_card,6,2025-02-28,Fulham,Chelsea,3,3
EV01175,M00119,AL002,substitution,59,2025-02-28,Fulham,Chelsea,3,3
EV01176,M00119,HE001,substitution,45,2025-02-28,Fulham,Chelsea,3,3
EV01177,M00119,MA003,red_card,25,2025-02-28,Fulham,Chelsea,3,3
EV01178,M00119,RA001,goal,15,2025-02-28,Fulham,Chelsea,3,3
EV01179,M00119,MA003,red_card,11,2025-02-28,Fulham,Chelsea,3,3
EV01180,M00119,MA008,assist,78,2025-02-28,Fulham,Chelsea,3,3
EV01181,M00119,EN001,assist,63,2025-02-28,Fulham,Chelsea,3,3
EV01182,M00120,BE003,red_card,82,2025-04-03,Everton,Fulham,3,4
EV01183,M00120,GO001,red_card,34,2025-04-03,Everton,Fulham,3,4
EV01184,M00120,HE001,yellow_card,2,2025-04-03,Everton,Fulham,3,4
EV01185,M00120,PE002,assist,17,2025-04-03,Everton,Fulham,3,4
EV01186,M00120,PE002,substitution,63,2025-04-03,Everton,Fulham,3,4
EV01187,M00120,RA001,assist,19,2025-04-03,Everton,Fulham,3,4
EV01188,M00120,MA008,goal,88,2025-04-03,Everton,Fulham,3,4
EV01189,M00120,AL004,goal,35,2025-04-03,Everton,Fulham,3,4
EV01190,M00120,RA001,assist,83,2025-04-03,Everton,Fulham,3,4
EV01191,M00120,JO006,substitution,34,2025-04-03,Everton,Fulham,3,4
EV01192,M00120,AL004,substitution,81,2025-04-03,Everton,Fulham,3,4
EV01193,M00121,BR001,goal,60,2025-03-18,Chelsea,Manchester United,3,3
EV01194,M00121,SU001,assist,13,2025-03-18,Chelsea,Manchester United,3,3
EV01195,M00121,AN002,goal,41,2025-03-18,Chelsea,Manchester United,3,3
EV01196,M00121,EN001,goal,14,2025-03-18,Chelsea,Manchester United,3,3
EV01197,M00121,NI001,substitution,50,2025-03-18,Chelsea,Manchester United,3,3
EV01198,M00121,HA001,goal,44,2025-03-18,Chelsea,Manchester United,3,3
EV01199,M00121,JA002,goal,28,2025-03-18,Chelsea,Manchester United,3,3
EV01200,M00121,NI001,red_card,12,2025-03-18,Chelsea,Manchester United,3,3
EV01201,M00121,SU001,yellow_card,7,2025-03-18,Chelsea,Manchester United,3,3
EV01202,M00121,MA003,substitution,81,2025-03-18,Chelsea,Manchester United,3,3
EV01203,M00121,EN001,assist,71,2025-03-18,Chelsea,Manchester United,3,3
EV01204,M00122,JO009,yellow_card,79,2024-08-31,Brentford,Tottenham,2,3
EV01205,M00122,PA001,red_card,22,2024-08-31,Brentford,Tottenham,2,3
EV01206,M00122,YO002,substitution,2,2024-08-31,Brentford,Tottenham,2,3
EV01207,M00122,MI004,substitution,24,2024-08-31,Brentford,Tottenham,2,3
EV01208,M00122,DA005,red_card,45,2024-08-31,Brentford,Tottenham,2,3
EV01209,M00122,RA002,assist,22,2024-08-31,Brentford,Tottenham,2,3
EV01210,M00122,YO001,assist,55,2024-08-31,Brentford,Tottenham,2,3
EV01211,M00122,MI004,substitution,62,2024-08-31,Brentford,Tottenham,2,3
EV01212,M00123,JA003,red_card,38,2024-08-16,Tottenham,Bournemouth,4,0
EV01213,M00123,JA003,assist,56,2024-08-16,Tottenham,Bournemouth,4,0
EV01214,M00123,SO001,yellow_card,49,2024-08-16,Tottenham,Bournemouth,4,0
EV01215,M00123,MA005,goal,12,2024-08-16,Tottenham,Bournemouth,4,0
EV01216,M00123,PA001,goal,64,2024-08-16,Tottenham,Bournemouth,4,0
EV01217,M00123,JA003,red_card,90,2024-08-16,Tottenham,Bournemouth,4,0
EV01218,M00123,SO001,red_card,41,2024-08-16,Tottenham,Bournemouth,4,0
EV01219,M00123,MA004,assist,54,2024-08-16,Tottenham,Bournemouth,4,0
EV01220,M00123,MA005,yellow_card,82,2024-08-16,Tottenham,Bournemouth,4,0
EV01221,M00123,CR001,red_card,48,2024-08-16,Tottenham,Bournemouth,4,0
EV01222,M00124,BE002,assist,67,2025-05-15,Arsenal,Chelsea,3,2
EV01223,M00124,JO003,goal,89,2025-05-15,Arsenal,Chelsea,3,2
EV01224,M00124,RE001,red_card,2,2025-05-15,Arsenal,Chelsea,3,2
EV01225,M00124,KA002,substitution,19,2025-05-15,Arsenal,Chelsea,3,2
EV01226,M00124,WH001,red_card,56,2025-05-15,Arsenal,Chelsea,3,2
EV01227,M00124,SU001,yellow_card,21,2025-05-15,Arsenal,Chelsea,3,2
EV01228,M00124,BE001,substitution,33,2025-05-15,Arsenal,Chelsea,3,2
EV01229,M00124,BU001,goal,57,2025-05-15,Arsenal,Chelsea,3,2
EV01230,M00125,LE001,substitution,40,2024-09-20,Aston Villa,Southampton,1,0
EV01231,M00125,KO001,yellow_card,21,2024-09-20,Aston Villa,Southampton,1,0
EV01232,M00125,GA002,yellow_card,63,2024-09-20,Aston Villa,Southampton,1,0
EV01233,M00125,KO001,substitution,44,2024-09-20,Aston Villa,Southampton,1,0
EV01234,M00125,CA003,yellow_card,30,2024-09-20,Aston Villa,Southampton,1,0
EV01235,M00125,JO004,substitution,13,2024-09-20,Aston Villa,Southampton,1,0
EV01236,M00125,PA002,substitution,74,2024-09-20,Aston Villa,Southampton,1,0
EV01237,M00125,LE001,assist,60,2024-09-20,Aston Villa,Southampton,1,0
EV01238,M00125,RO003,substitution,51,2024-09-20,Aston Villa,Southampton,1,0
EV01239,M00125,EM002,substitution,18,2024-09-20,Aston Villa,Southampton,1,0
EV01240,M00126,CA002,red_card,20,2025-01-28,Everton,Luton Town,3,1
EV01241,M00126,JA012,yellow_card,1,2025-01-28,Everton,Luton Town,3,1
EV01242,M00126,HA003,yellow_card,26,2025-01-28,Everton,Luton Town,3,1
EV01243,M00126,TY001,yellow_card,21,2025-01-28,Everton,Luton Town,3,1
EV01244,M00126,JO006,assist,61,2025-01-28,Everton,Luton Town,3,1
EV01245,M00126,CA002,yellow_card,75,2025-01-28,Everton,Luton Town,3,1
EV01246,M00126,MI003,assist,75,2025-01-28,Everton,Luton Town,3,1
EV01247,M00126,VI004,red_card,29,2025-01-28,Everton,Luton Town,3,1
EV01248,M00127,PE004,yellow_card,8,2024-12-21,Newcastle,Crystal Palace,3,0
EV01249,M00127,MI006,assist,11,2024-12-21,Newcastle,Crystal Palace,3,0
EV01250,M00127,WI002,assist,11,2024-12-21,Newcastle,Crystal Palace,3,0
EV01251,M00127,JO015,assist,43,2024-12-21,Newcastle,Crystal Palace,3,0
EV01252,M00127,JO014,assist,9,2024-12-21,Newcastle,Crystal Palace,3,0
EV01253,M00127,JO014,yellow_card,81,2024-12-21,Newcastle,Crystal Palace,3,0
EV01254,M00127,ED002,red_card,76,2024-12-21,Newcastle,Crystal Palace,3,0
EV01255,M00127,AL006,assist,43,2024-12-21,Newcastle,Crystal Palace,3,0
EV01256,M00127,MA009,goal,60,2024-12-21,Newcastle,Crystal Palace,3,0
EV01257,M00127,TI001,goal,14,2024-12-21,Newcastle,Crystal Palace,3,0
EV01258,M00127,JE001,assist,43,2024-12-21,Newcastle,Crystal Palace,3,0
EV01259,M00128,DI002,goal,74,2024-08-16,Aston Villa,Newcastle,3,1
EV01260,M00128,MI006,assist,32,2024-08-16,Aston Villa,Newcastle,3,1
EV01261,M00128,JO015,assist,49,2024-08-16,Aston Villa,Newcastle,3,1
EV01262,M00128,JA004,substitution,31,2024-08-16,Aston Villa,Newcastle,3,1
EV01263,M00128,JO004,goal,12,2024-08-16,Aston Villa,Newcastle,3,1
EV01264,M00128,EM002,goal,84,2024-08-16,Aston Villa,Newcastle,3,1
EV01265,M00128,KO001,substitution,78,2024-08-16,Aston Villa,Newcastle,3,1
EV01266,M00128,AL006,red_card,87,2024-08-16,Aston Villa,Newcastle,3,1
EV01267,M00128,AN004,red_card,11,2024-08-16,Aston Villa,Newcastle,3,1
EV01268,M00128,NI004,yellow_card,53,2024-08-16,Aston Villa,Newcastle,3,1
EV01269,M00129,PH001,yellow_card,64,2024-10-11,Manchester City,West Ham,4,2
EV01270,M00129,KC001,red_card,46,2024-10-11,Manchester City,West Ham,4,2
EV01271,M00129,LU002,goal,40,2024-10-11,Manchester City,West Ham,4,2
EV01272,M00129,ED001,goal,74,2024-10-11,Manchester City,West Ham,4,2
EV01273,M00129,JA001,substitution,54,2024-10-11,Manchester City,West Ham,4,2
EV01274,M00129,MI002,yellow_card,54,2024-10-11,Manchester City,West Ham,4,2
EV01275,M00129,KA001,red_card,76,2024-10-11,Manchester City,West Ham,4,2
EV01276,M00129,JA001,substitution,69,2024-10-11,Manchester City,West Ham,4,2
EV01277,M00129,JO001,goal,82,2024-10-11,Manchester City,West Ham,4,2
EV01278,M00130,GA003,substitution,34,2024-08-30,Wolverhampton,Manchester City,0,2
EV01279,M00130,GA003,assist,60,2024-08-30,Wolverhampton,Manchester City,0,2
EV01280,M00130,ER001,assist,20,2024-08-30,Wolverhampton,Manchester City,0,2
EV01281,M00130,RA003,yellow_card,5,2024-08-30,Wolverhampton,Manchester City,0,2
EV01282,M00130,TR003,assist,5,2024-08-30,Wolverhampton,Manchester City,0,2
EV01283,M00130,SA001,substitution,77,2024-08-30,Wolverhampton,Manchester City,0,2
EV01284,M00130,RO001,yellow_card,60,2024-08-30,Wolverhampton,Manchester City,0,2
EV01285,M00130,JU002,substitution,69,2024-08-30,Wolverhampton,Manchester City,0,2
EV01286,M00130,JU002,assist,70,2024-08-30,Wolverhampton,Manchester City,0,2
EV01287,M00130,SE001,goal,52,2024-08-30,Wolverhampton,Manchester City,0,2
EV01288,M00131,DI002,assist,56,2025-04-12,Newcastle,West Ham,1,0
EV01289,M00131,JO014,yellow_card,82,2025-04-12,Newcastle,West Ham,1,0
EV01290,M00131,SA002,goal,55,2025-04-12,Newcastle,West Ham,1,0
EV01291,M00131,LU002,goal,52,2025-04-12,Newcastle,West Ham,1,0
EV01292,M00131,JA007,red_card,23,2025-04-12,Newcastle,West Ham,1,0
EV01293,M00131,JO015,substitution,62,2025-04-12,Newcastle,West Ham,1,0
EV01294,M00131,EM003,red_card,45,2025-04-12,Newcastle,West Ham,1,0
EV01295,M00131,MI006,red_card,18,2025-04-12,Newcastle,West Ham,1,0
EV01296,M00131,SA002,red_card,11,2025-04-12,Newcastle,West Ham,1,0
EV01297,M00132,WI001,assist,22,2025-02-10,Chelsea,Fulham,3,1
EV01298,M00132,AL002,red_card,55,2025-02-10,Chelsea,Fulham,3,1
EV01299,M00132,WI001,goal,33,2025-02-10,Chelsea,Fulham,3,1
EV01300,M00132,AN003,goal,18,2025-02-10,Chelsea,Fulham,3,1
EV01301,M00132,SU001,yellow_card,55,2025-02-10,Chelsea,Fulham,3,1
EV01302,M00132,RO002,goal,66,2025-02-10,Chelsea,Fulham,3,1
EV01303,M00132,RO002,goal,13,2025-02-10,Chelsea,Fulham,3,1
EV01304,M00132,RA001,assist,71,2025-02-10,Chelsea,Fulham,3,1
EV01305,M00132,NI001,yellow_card,55,2025-02-10,Chelsea,Fulham,3,1
EV01306,M00133,WI003,yellow_card,28,2025-03-24,Leicester City,Wolverhampton,3,4
EV01307,M00133,JO011,substitution,39,2025-03-24,Leicester City,Wolverhampton,3,4
EV01308,M00133,HU002,goal,74,2025-03-24,Leicester City,Wolverhampton,3,4
EV01309,M00133,PO001,yellow_card,36,2025-03-24,Leicester City,Wolverhampton,3,4
EV01310,M00133,DE003,goal,33,2025-03-24,Leicester City,Wolverhampton,3,4
EV01311,M00133,JO012,goal,21,2025-03-24,Leicester City,Wolverhampton,3,4
EV01312,M00133,ST001,goal,4,2025-03-24,Leicester City,Wolverhampton,3,4
